	file	token_id	left	target	right	type
6182	parool_20020801_121	gloeiend/adj/parool_20020801_121/451	"kunnen lamleggen . 	 Het is een druppel op de"	gloeiende	plaat , maar als andere fondsen zich zouden aansluiten ,	gloeiend/adj
6183	algemeen_dagblad_20040226_09	gul/adj/algemeen_dagblad_20040226_09/296	contributie terugverdienen . En de ChristenUnie zelf hoopt op meer	gulle	donaties van de leden . Directeur Henk van Rhee van	gul/adj
6184	de_morgen_20010301_01_35	goedgelovig/adj/de_morgen_20010301_01_35/881	te geraken . In de traphal bijna betrapt door een	goedgelovige	huisbewaarder , wachtend op de lift aangesproken met de vraag	goedgelovig/adj
6185	volkskrant_20000506_171	gloeiend/adj/volkskrant_20000506_171/3897	hij er pas na een tijdje achter dat het een	gloeiend	hete verwarmingsbuis was . Heel ongecontroleerd . Hij had het	gloeiend/adj
6186	de_standaard_20020523_01_119	geestig/adj/de_standaard_20020523_01_119/305	groot acteur die beter met pensioen zou gaan . VEEL	geestiger	dan About Schmidt is de nieuwste van Aki Kaurismäki .	geestig/adj
6187	volkskrant_19990320_4	geestig/adj/volkskrant_19990320_4/469	full color , excellent geacteerd , met honderdduizend figuranten ,	geestige	gags en adembenemende tricks . Bovendien is de film ideologisch	geestig/adj
6188	het_laatste_nieuws_20020507_01_151	gloeiend/adj/het_laatste_nieuws_20020507_01_151/105	grijpen . Maar de uitbaatster haalde de schepbak uit het	gloeiend	hete frietvet en gaf de kerel daarmee een klap .	gloeiend/adj
6189	parool_20011026_24	geestig/adj/parool_20011026_24/1062	erg wisselend . Jules Deelder leverde een gemakzuchtig maar niettemin	geestig	monoloogje van de in 1690 klungelig onthoofde dief en moordenaar	geestig/adj
6190	de_standaard_20000512_01_8	geestig/adj/de_standaard_20000512_01_8/220	tussen een wetenschappelijk traktaat en een populair verhaal . Met	geestige	illustraties ook . Als geheel een beetje tweeslachtig , geeft	geestig/adj
6191	het_laatste_nieuws_20020411_01_231	gul/adj/het_laatste_nieuws_20020411_01_231/178	nu voor een moeilijke taak . De directie was redelijk	gul	en de plotse stakingsdreiging schept geen positief klimaat om te	gul/adj
6192	nrc_handelsblad_20020723_83	gul/adj/nrc_handelsblad_20020723_83/688	minste één zo'n boekje pagina voor pagina behoedzaam kopiëren en	gul	uitreiken , zodat bezoekers meer weten over wat ze missen	gul/adj
6193	algemeen_dagblad_20031122_145	dof/adj/algemeen_dagblad_20031122_145/11	"	 Geen groet , geen commentaar , helemaal niets ,"	doffe	"stilte . 	 Het gebouw van de rechtbank in Breda"	dof/adj
6194	nrc_handelsblad_20040429_161	gul/adj/nrc_handelsblad_20040429_161/150	op de weg ' een tientje geven . Iedereen gaf	gul	. Dat zou Nederland nu weer moeten doen : houd	gul/adj
6195	nrc_handelsblad_20010727_149	gul/adj/nrc_handelsblad_20010727_149/602	Puccini probeerde het andersom . Hij had in 1906 voor	gul	onthaalde uitvoeringen van Madame Butterfly en Manon Lascaux New York	gul/adj
6196	volkskrant_20001125_190	gul/adj/volkskrant_20001125_190/321	kerk uit dezelfde stad , met liefst vijfduizend gulden de	allergulste	gever . St.-Petersburg ? Hoezo , denkt de argeloze museumbezoeker	gul/adj
6197	de_morgen_20021108_01_84	dof/adj/de_morgen_20021108_01_84/195	laatste kwart scoorde de regerende kampioen amper tien punten .	Doffe	ellende ook bij Memphis , dat nog minder aan het	dof/adj
6198	het_laatste_nieuws_19990420_01_666	gul/adj/het_laatste_nieuws_19990420_01_666/4	De Antwerpenaars zijn	gul	met allerlei spullen De Antwerpenaars zijn gul met allerlei spullen	gul/adj
6199	het_laatste_nieuws_19990420_01_666	gul/adj/het_laatste_nieuws_19990420_01_666/11	De Antwerpenaars zijn gul met allerlei spullen De Antwerpenaars zijn	gul	met allerlei spullen . Dit Kosovaars kind heeft leuk speelgoed	gul/adj
6200	parool_20040626_215	gloeiend/adj/parool_20040626_215/345	in die menigte een plastic bekertje in ontvangst nemen met	gloeiend	hete koffie is eigenlijk onverantwoord , vind ik . Eén	gloeiend/adj
6201	het_laatste_nieuws_20011217_01_181	gloeiend/adj/het_laatste_nieuws_20011217_01_181/79	de eersten dronken we lauwe koffie , met de anderen	gloeiend	hete glühwein . Stefan	gloeiend/adj
6202	nrc_handelsblad_20011228_161	gloeiend/adj/nrc_handelsblad_20011228_161/186	uitgeverij van 2001 , Meulenhoff . Het is Motje tegen	gloeiend	lampepeertje van J.M.A. Biesheuvel , met een negental verhalen ,	gloeiend/adj
6203	volkskrant_20000120_126	dof/adj/volkskrant_20000120_126/610	, vervolgens wat gestommel en gekreun , gevolgd door een	doffe	klap . Op voldane wijze in zijn handen wrijvend dook	dof/adj
6204	het_nieuwsblad_20020119_01_239	gloeiend/adj/het_nieuwsblad_20020119_01_239/555	. Terwijl we in het sportcentrum een Jägerthee drinken -	gloeiend	kruidenwater met veel rum in - spant Georg Heinrichs ,	gloeiend/adj
6205	algemeen_dagblad_20001110_162	gul/adj/algemeen_dagblad_20001110_162/474	aan het beeldhouwwerk te leveren , en rekenden op een	gulle	opbrengst van de inzamelingsactie . De animo was echter niet	gul/adj
6206	het_nieuwsblad_20001113_01_331	gul/adj/het_nieuwsblad_20001113_01_331/429	ze nu met het geld van de mensen die destijds	gul	zijn geweest . Hart Als oorzaak voor die ommezwaai verwijzen	gul/adj
6207	algemeen_dagblad_20030812_57	dof/adj/algemeen_dagblad_20030812_57/189	immers al zo mooi krachtig van smaak , met een	doffe	toets en wat ' ijzer ' in de verte ?	dof/adj
6208	algemeen_dagblad_20030812_57	dof/adj/algemeen_dagblad_20030812_57/217	met rundvlees aangaan ( denk : gehaktballetje ) en dat	doffe	, iets zoete leidt als vanzelf naar een goede aardappel	dof/adj
6209	het_laatste_nieuws_20040220_02_734	gul/adj/het_laatste_nieuws_20040220_02_734/185	levert ook niets op . Het lijkt wel alsof een	gulle	weldoener gratis en uit liefde voor de muziekzenders andapos;s nachts	gul/adj
6210	parool_20000304_19	gul/adj/parool_20000304_19/1370	de show , om dat wij ons met zijn allen	gul	"en goed voelen . 	 	 Show en seks verkopen"	gul/adj
6211	algemeen_dagblad_20001116_18	dof/adj/algemeen_dagblad_20001116_18/265	bewaar de saus . Maak de rodekool schoon ( verwijder	doffe	buitenbladeren ) , snijd hem in kwarten , verwijder het	dof/adj
6212	het_laatste_nieuws_20020805_01_263	gul/adj/het_laatste_nieuws_20020805_01_263/420	dat tikkeltje energie tekort waar ik tijdens de wedstrijd zo	gul	mee strooide . andquot; Jonas Decouttere won de pelotonspurt voor	gul/adj
6213	het_laatste_nieuws_20041109_01_520	goedgelovig/adj/het_laatste_nieuws_20041109_01_520/29	deze slogan doet dezer dagen een e-mail de ronde waarmee	goedgelovige	internetgebruikers worden opgelicht . De ontvanger van deze junkmail wordt	goedgelovig/adj
6214	parool_20020916_101	gul/adj/parool_20020916_101/72	schouders rust een zware last . De last van het	gulle	geven . Een last die enigszins verlicht wordt door de	gul/adj
6215	volkskrant_20020905_197	dof/adj/volkskrant_20020905_197/276	, nee . Overdag , wanneer blijkt hoe roestbruin en	dof	de hoogoven is , met de as van de cokes	dof/adj
6216	de_morgen_20040203_01_35	dof/adj/de_morgen_20040203_01_35/2332	"distantieert van de pedofiele basse classe . 	 Het was"	doffe	ellende . Ik voelde me een worm . Ze scholden	dof/adj
6217	nrc_handelsblad_20040112_45	dof/adj/nrc_handelsblad_20040112_45/428	, wordt door Jansons omgedraaid . De muziek tussen de	doffe	doodklappen van de houten hamer klinkt zó intens , dat	dof/adj
6218	het_nieuwsblad_20020309_01_752	dof/adj/het_nieuwsblad_20020309_01_752/94	glans van Soncks gouden schoen wordt van week tot week	doffer	. Zonder zijn maatje Dagano ( geschorst ) viel dat	dof/adj
6219	de_morgen_20021002_01_39	dof/adj/de_morgen_20021002_01_39/324	"	 Die breuklijn wordt steeds solider . Mensen met een"	dof	toekomstbeeld hebben ook een wantrouwig mensbeeld , tonen zich onverdraagzaam	dof/adj
6220	de_morgen_20010516_01_215	dof/adj/de_morgen_20010516_01_215/386	met zijn micro tegen zijn tegenspeelsters hoofd , wat een	dof	geluid geeft dat pijn suggereert . Haalde Arfeuille zijn mosterd	dof/adj
6221	de_morgen_19990522_01_96	gul/adj/de_morgen_19990522_01_96/1062	in de watten gelegd tot in 1947 . Vrijgevig ,	gul	was mijn vader . Altijd organiseren , cadeautjes , feest	gul/adj
6222	de_morgen_19990522_01_96	gul/adj/de_morgen_19990522_01_96/1084	"een geweldige energie . 	 Bessel Kok ontvangt ook mij"	gul	en gastvrij . Net als hem vroeger , maakt zo'n	gul/adj
6223	volkskrant_20020615_245	gloeiend/adj/volkskrant_20020615_245/348	een mousseline van bloemkool met daarop een volmaakte coquille :	gloeiend	heet van buiten , rauw van binnen . Het voorgerecht	gloeiend/adj
6224	nrc_handelsblad_20010421_16	gloeiend/adj/nrc_handelsblad_20010421_16/71	worden met zo'n zwart en door de altijd brandende zon	gloeiend	heet brommerzadel onder je zitvlak . Praat met een Vietnamees	gloeiend/adj
6225	de_standaard_20041127_01_10	dof/adj/de_standaard_20041127_01_10/1673	eten . Een goede oester zit vol water en klinkt	dof	, een slechte is leeg , en klinkt dus hol	dof/adj
6226	nrc_handelsblad_20020314_54	dof/adj/nrc_handelsblad_20020314_54/790	een brok in de keel van . Het maakt die	doffe	ploffen Zo'n zes voet boven jullie bol tot grote ,	dof/adj
6227	het_laatste_nieuws_20010719_01_282	gloeiend/adj/het_laatste_nieuws_20010719_01_282/628	moet haar man koken , en die heeft daar een	gloeiende	hekel aan . * Bert Anciaux trekt met zijn Damienne	gloeiend/adj
6228	parool_20011123_103	gloeiend/adj/parool_20011123_103/1485	aldus Lagendijk , niet meer dan een druppel op de	gloeiende	plaat . Ook al omdat toch lang niet alle beloonde	gloeiend/adj
6229	volkskrant_20020628_111	gloeiend/adj/volkskrant_20020628_111/352	krediet van 10 miljard dollar . Een druppel op de	gloeiende	plaat van de staatsschuld in binnen- en buitenland , die	gloeiend/adj
6230	de_standaard_19990102_01_11	gul/adj/de_standaard_19990102_01_11/884	verantwoordelijk voor de ambiance op de dansvloer . Voor een	gulle	lach kan je terecht in het Lyrical Exposure Café :	gul/adj
6231	de_morgen_20020223_01_78	gul/adj/de_morgen_20020223_01_78/3701	aanvaarden . In de ogen van Israël sloeg Arafat het	gulste	aanbod af dat hij ooit van een Israëlische premier zou	gul/adj
6232	volkskrant_20010220_67	genaamd/adj/volkskrant_20010220_67/729	moslims naar Abessinië . De koning daar was christen en	genaamd	"Eshame . Hij vroeg de moslims : 	 Wat denken"	genaamd/adj
6233	het_laatste_nieuws_20011206_01_54	gloeiend/adj/het_laatste_nieuws_20011206_01_54/62	jaar kunnen de bezoekers terecht in ongeveer twintig kerstkraampjes .	Gloeiende	vuurtjes , een kermismolen , sfeervolle muziek en uiteraard de	gloeiend/adj
6234	de_standaard_20010912_01_4	gloeiend/adj/de_standaard_20010912_01_4/1382	"brouwsel . 	 Songai 	 besprenkelt dub met sirenenzang en"	gloeiende	wurlitzertonen . Op de achtergrond worden voorzichtig wat bassnaren beroerd	gloeiend/adj
6235	parool_20030827_52	gloeiend/adj/parool_20030827_52/148	gezien de vraag niet meer dan een druppel op de	gloeiende	plaat en mensen met hogere inkomens verlaten de stad .	gloeiend/adj
6236	het_laatste_nieuws_20010313_01_423	gul/adj/het_laatste_nieuws_20010313_01_423/104	mee voor de titel andquot; , zwaaide Ieper-coach Eddy Casteels	gul	met lof . En de andapos; wittekop andapos; kan wel	gul/adj
6237	de_morgen_20010124_01_18	genaamd/adj/de_morgen_20010124_01_18/2600	"maar kleinere werken als dit misschien niet . 	 Het"	genaamde	' kleinere werk ' staan bijna achteloos op de grond	genaamd/adj
6238	nrc_handelsblad_20020111_162	dof/adj/nrc_handelsblad_20020111_162/392	war ' , waardoor de eentonigheid van het gebodene nog	doffer	begint te dreunen . En daarmee doet Auster de inzenders	dof/adj
6239	nrc_handelsblad_20020816_167	dof/adj/nrc_handelsblad_20020816_167/38	euro 45,95 ) Depressies , slopende pijnen , een jarenlange	doffe	lethargie : Joseph Conrad overleefde het schrijven van zijn beste	dof/adj
6240	het_nieuwsblad_20041214_01_208	gloeiend/adj/het_nieuwsblad_20041214_01_208/164	Het is je reinste gevechtsvoetbal , waar ik nochtans een	gloeiende	hekel aan heb . ( MKV )	gloeiend/adj
6241	volkskrant_19990521_84	gul/adj/volkskrant_19990521_84/520	van Kikujuro tarten de lachspieren , maar meer dan een	gulle	lach wekt Kitano niet op . De film valt tegen	gul/adj
6242	parool_20011207_112	gloeiend/adj/parool_20011207_112/1295	dag komt terug/dat ook het lichaam jong was , warmer	gloeiend	dan de zon . Het is uiteindelijk de taal ,	gloeiend/adj
6243	de_morgen_20030705_01_65	gul/adj/de_morgen_20030705_01_65/621	"ze kritiek op hun broodheer . 	 Voorts heet Italië"	gul	"en open te zijn voor 	 hen die niets hebben"	gul/adj
6244	het_nieuwsblad_20001109_01_3	gul/adj/het_nieuwsblad_20001109_01_3/130	komt ? Omdat het economisch goed gaat in de Statesen	gulle	gevers dus iets dieper in de geldbeugel kunnen tasten .	gul/adj
6245	volkskrant_20010521_17	gloeiend/adj/volkskrant_20010521_17/794	gaat heel langzaam . ' Noem het druppels op een	gloeiende	plaat . Maar als je heel veel druppels laat vallen	gloeiend/adj
6246	nrc_handelsblad_20000302_78	gul/adj/nrc_handelsblad_20000302_78/60	beste zin van het woord multi-cultureel mag heten : met	gulle	hand maakt hij gewiekste grappen over alle culturen die in	gul/adj
6247	de_morgen_20031224_01_68	gloeiend/adj/de_morgen_20031224_01_68/96	dat door de rendierengemeenschap uitgesloten werd omdat hij een rode	gloeiende	neus had . Het werd een gigantisch succes . Ondanks	gloeiend/adj
6248	de_standaard_20040902_01_19	gloeiend/adj/de_standaard_20040902_01_19/384	. - Is er iets in Brugge waar u een	gloeiende	hekel aan hebt?Ja , al die toeristen hier . Tijdens	gloeiend/adj
6249	volkskrant_20011229_6	dof/adj/volkskrant_20011229_6/38	en proef de bittere smaak van het metaal Oude ,	doffe	kleuren , koper , zilver , een kleine schat die	dof/adj
6250	het_nieuwsblad_20021014_01_2	gloeiend/adj/het_nieuwsblad_20021014_01_2/258	waarden in rekenmachientjes . Een klassieke lamp bestaat uit een	gloeiende	metalen draad , een LED , voluit Light Emitting Diode	gloeiend/adj
6251	parool_19990310_39	dof/adj/parool_19990310_39/14	een mobiele telefoon te kopen ? En ? Ook met	doffe	hoofdpijn vroegtijdig in bed beland ? Waarschijnlijk wel , want	dof/adj
6252	algemeen_dagblad_19991008_81	goedgelovig/adj/algemeen_dagblad_19991008_81/261	we assertiever hadden moeten zijn . Men is wat te	goedgelovig	geweest . Het toezicht was bepaald van grote afstand ,	goedgelovig/adj
6253	het_laatste_nieuws_20000121_01_92	dof/adj/het_laatste_nieuws_20000121_01_92/260	schimmen naast mekaar . De klank van de stad is	dof	geworden , deze eerste maand van het jaar 2000 .	dof/adj
6254	algemeen_dagblad_19990527_128	gloeiend/adj/algemeen_dagblad_19990527_128/93	en noemden dat de Barbacoas . Dit matje werd boven	gloeiend	houtskool gehangen . Vervolgens werd hierop het vlees geroosterd .	gloeiend/adj
6255	algemeen_dagblad_19990527_128	gloeiend/adj/algemeen_dagblad_19990527_128/532	"verkoop . 	 Verderop wordt de Firemaker gedemonstreerd . Een"	gloeiend	"hete tang waarmee het houtskool wordt aangestoken . 	 Dan"	gloeiend/adj
6256	de_standaard_20041016_01_0	gloeiend/adj/de_standaard_20041016_01_0/340	carpaccio van kabeljauw . De carpaccio wordt geserveerd in een	gloeiend	warme bokaal , waarin de warme , dungesneden kabeljauw op	gloeiend/adj
6257	algemeen_dagblad_20000414_7	dof/adj/algemeen_dagblad_20000414_7/6	De ogen van Ronaldo staan	dof	. Op krukken strompelt hij de Pitie Salpteriere kliniek in	dof/adj
6258	de_standaard_20010709_01_77	gloeiend/adj/de_standaard_20010709_01_77/375	haar begeleidde op Rhodes-piano en saxofoon . Hij doorkruiste haar	gloeiende	disco-funk met overheerlijke jazzsolo's en zong ook een mooie tweede	gloeiend/adj
6259	parool_20040507_97	gloeiend/adj/parool_20040507_97/229	"Vooral bij dat ding . 	 Hij wijst naar de"	gloeiend	hete mangel , waar de servetten , doeken en lakens	gloeiend/adj
6260	volkskrant_20010403_65	dof/adj/volkskrant_20010403_65/55	hun springende , zwetende lijven en de dramatiek van de	doffe	vuistslagen , maar zeker ook door hun taalgebruik . Louis	dof/adj
6261	volkskrant_20011222_28	gloeiend/adj/volkskrant_20011222_28/424	lading van bijna 600 gram ontploft . Die slingert tweeduizend	gloeiende	scherven in het rond . Resultaat : dodelijk tot 27	gloeiend/adj
6262	volkskrant_20031107_126	gloeiend/adj/volkskrant_20031107_126/56	productief debat te voeren , dat ligt anders bij de	gloeiende	haat die Abou Jahjah tentoonspreidt zodra het over zionisme of	gloeiend/adj
6263	volkskrant_20001118_16	goedgelovig/adj/volkskrant_20001118_16/8	Sinterklaas wordt gevreesd . Niet door de	goedgelovige	kindjes , maar door ouders . Opnieuw zullen alle opa's	goedgelovig/adj
6264	nrc_handelsblad_20000828_46	dof/adj/nrc_handelsblad_20000828_46/147	zijn laatste uur had geslagen . Zijn gezicht drukte een	doffe	gelatenheid uit . Hij was er om zijn uitgever een	dof/adj
6265	volkskrant_20031023_48	goedgelovig/adj/volkskrant_20031023_48/245	niet te veel op zichzelf durfde te vertrouwen . Te	goedgelovig	, te weinig kritisch . ' Ik ben eerder vol	goedgelovig/adj
6266	de_morgen_20010302_01_45	dof/adj/de_morgen_20010302_01_45/312	glimmende interieur van zijn nieuwe trots was veranderd in een	dof	maanlandschap met zwarte kraters . Heftig boenen hielp niet en	dof/adj
6267	de_standaard_20030904_01_50	genaamd/adj/de_standaard_20030904_01_50/2739	kan . Men wil van een computerbestand vernemen of de	genaamde	A. nog meer op zijn politiekerfstok heeft en 's nachts	genaamd/adj
6268	de_standaard_20011207_01_10	dof/adj/de_standaard_20011207_01_10/1790	nauwelijks meer van bewust te zijn . Hun ogen staan	dof	en lijken niets anders meer te zien dan de vette	dof/adj
6269	parool_19990206_54	dof/adj/parool_19990206_54/97	' de enige echte mister Dani himself ' klinkt een	dof	applaus . Een paar vrouwelijke medewerkers van de stand kijken	dof/adj
6270	nrc_handelsblad_20020302_211	dof/adj/nrc_handelsblad_20020302_211/140	de lopers hun opwarmoefeningen doen , klinken van veraf de	doffe	drumritmes van een soundsystem , een van de mobiele muziekinstallaties	dof/adj
6271	nrc_handelsblad_20020302_211	genaamd/adj/nrc_handelsblad_20020302_211/279	wordt gelopen bij Negril , en niet in het toepasselijk	genaamde	Nine Mile , waar hij geboren en begraven werd ,	genaamd/adj
