measure	globqual	meanclassqual	classqual_dof_1	classqual_dof_2	classqual_dof_3	model	technique
SCP	0.6816632650442934	0.6703436360290222	0.5878563402844055	0.7751069592018882	0.6480676086007731	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7028520499108735	0.693998459670014	0.6344086021505376	0.7752727272727272	0.6723140495867769	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.8410573830012182	1.8377324313141272	1.7972995851580393	1.8706945785311626	1.8452031302531795	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.30887466095723093	0.3071361609183131	0.30247618536184645	0.3221437525315882	0.29678854486150463	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7857196732374943	0.7812983802351202	0.7927337087949928	0.8163183536385549	0.734843078271813	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7956625074272133	0.7910396812701798	0.7902248289345063	0.8293818181818182	0.7535123966942149	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.3946859615512006	1.3551743228095325	1.1822460225370923	1.7053149432504153	1.1779620026410897	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.12365110728680252	0.1041446142593453	0.041427316812552115	0.2739438940873418	-0.0029373681218580056	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.759821501478611	0.7495966686369598	0.678123618395115	0.8438173200087035	0.7268490675070609	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7682115270350565	0.761620024289819	0.7163245356793744	0.8222545454545455	0.7462809917355372	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.5262143936813273	1.5068284035793247	1.142492416286305	1.716390374057106	1.6616024203945627	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.1722874000107852	0.1607354895278492	-1.886493306743366e-4	0.27801941661085044	0.20437570130337146	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7483892502523968	0.7454545582355234	0.7463439071039374	0.7696050720955554	0.7204146955070776	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7605466428995841	0.7559331556029503	0.7466275659824047	0.7953454545454546	0.7258264462809917	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.2759432593313424	1.268646662620836	1.2349208062311068	1.3335490376306631	1.2374701440007376	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.08776399232727564	0.08139817505251981	0.06990786532888595	0.13559794896315355	0.038688710865519955	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6724995195640909	0.6613002147679745	0.5839088075999758	0.7643797905369372	0.6356120461670105	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6882947118241236	0.6795509523386356	0.6279569892473118	0.7588363636363636	0.6518595041322314	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.5721892051298616	1.539651032553924	1.5736201405123822	1.8133549922477856	1.2319779649016045	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.2039321969402138	0.18596902831515488	0.22145214412795675	0.3352123701107626	0.0012425707067453093	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7905401247532645	0.7843154014271305	0.7634691129294505	0.839714712958071	0.7497623783938699	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7978087059520285	0.7921997268809882	0.7820136852394917	0.8411636363636363	0.7534218590398366	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.8155564295996334	1.8180463993538796	1.7798943110274295	1.8010516115414414	1.8731932754927678	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.28121112525433445	0.2829433872176617	0.283748516197134	0.2680815833660124	0.2970000620898388	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7569139827828172	0.7540145547588284	0.7272445017697264	0.7817146829621885	0.7530844795445703	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7712170565590761	0.7664248545622957	0.7456500488758553	0.8096	0.7440245148110317	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.5357689593873105	1.532277924451725	1.6036917298347526	1.5541138273320747	1.439028216188348	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.19932733449140558	0.1982100062214616	0.24757109362072421	0.202253768145788	0.14480515689787257	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6931869178056892	0.6869706477238054	0.649641409283573	0.7441293107487845	0.6671412231390589	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7193959135327214	0.71367163479668	0.7098729227761486	0.7629090909090909	0.6682328907048009	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1247912171532457	1.1284860465852147	1.2045065358068356	1.0885306412379654	1.092420962710843	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.0026551197493235148	0.006428450332252522	0.08163220362471267	-0.03410564694910985	-0.028241205678845256	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5998913540735583	0.5869325467519174	0.5112922394452596	0.7058468544455385	0.5436585463649543	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6185963873260291	0.6102401148124961	0.5438905180840664	0.6888727272727273	0.5979570990806946	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.6592913294999745	1.7045716982872556	2.1267106858007887	1.2483064047341286	1.7386980043268494	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.2021369628922962	0.2172039524739585	0.40732914997557734	0.05362088240996916	0.19066182503632897	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.8050850321773922	0.8017161699724438	0.7924497033073054	0.830418485742598	0.7822803208674278	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.8178777743995135	0.8148178162985144	0.7896383186705768	0.8448584202682563	0.80995670995671	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.8220918802968824	1.797673050503761	1.8031002727934065	1.9885252901757724	1.6013935885421045	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.22847181114483284	0.21259156745846647	0.275533922057214	0.32263661142780375	0.03960416889038165	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7729861831856876	0.7700145625589272	0.7694542024443869	0.7935292417281962	0.7470602435041984	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7992702949224688	0.7951543462119877	0.7761485826001955	0.8320417287630403	0.7772727272727272	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.8715112945388386	1.8810046484743796	2.082425542179635	1.7586019939987443	1.8019864092447597	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.3196044501199101	0.32077169991427934	0.4011179106280231	0.29255792136322434	0.26863926775159064	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7794390484345767	0.7741889399331474	0.7672364391074205	0.8171456491268019	0.73818473156522	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7834600182426269	0.7783125506023444	0.7558162267839688	0.8241430700447093	0.754978354978355	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.3258289938474352	1.3384284600494645	1.5623404623174493	1.18625876492266	1.2666861529082845	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.0894779486909353	0.09689942872866297	0.26299781382503945	-8.349922489150231e-4	0.02853546460986449	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.714139094139315	0.7094925009002561	0.6675915772561809	0.7559777559338162	0.7049081695107712	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7288537549407115	0.7247828057717005	0.7047898338220919	0.7615499254843517	0.708008658008658	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.6311283752832897	1.5935066441029766	1.90030978931001	1.816866362946406	1.0633437800525138	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.24137727813414267	0.2212044556591067	0.3850767302344025	0.3411208622080038	-0.06258422546508616	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7968555396642123	0.7915782186949364	0.7541578649811063	0.8419651174643573	0.7786116736393455	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.8018242626938279	0.7975669667896004	0.7777126099706745	0.8357675111773473	0.7792207792207793	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.8574849177851211	1.862817303556229	1.9329008361376554	1.8042611156932276	1.851289958837804	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.30828653797279887	0.30959136745788646	0.35802878482115524	0.2878523997655021	0.28289291778700204	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.780276321319024	0.7748294007537386	0.721150142799141	0.8304015736645729	0.7729364857975018	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.79215567041654	0.7878633353249958	0.7433040078201368	0.8321907600596125	0.7880952380952381	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.5847879649517214	1.5564986823495817	1.6576501466546474	1.7551337433836398	1.2567121570104578	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.18729633554374034	0.17082817979305556	0.2892426452060482	0.2723610319177348	-0.049119137744616306	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7475736263044488	0.7389268005034554	0.6971812409875614	0.8168507728755627	0.7027483876472419	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7595013681970204	0.7546536605764528	0.7343108504398826	0.7976154992548435	0.732034632034632	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.2712400213355366	1.287803318025688	1.3050364838695234	1.153394786369114	1.4049786838384266	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.05322425544221264	0.06414191333207199	0.14249216658964955	-0.04031945478335286	0.09025302818991926	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6334596340236108	0.6250413973214589	0.6162707983420458	0.6933568753414099	0.5654965182809212	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6861660079051384	0.6785611650233543	0.6531769305962855	0.7444113263785395	0.638095238095238	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.6493711951700194	1.6568216535429032	1.7942429774614586	1.5780167642054155	1.5982052189618359	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.2338353205211712	0.23724015729544892	0.31222509910812646	0.19987280571339425	0.19962256706482606	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7662351098560191	0.7617253919059589	0.7514524997471225	0.8013246968866213	0.7323989790841328	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7824104234527687	0.7777324385573751	0.7661779081133919	0.8189090909090909	0.7481103166496424	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.5192040399115467	1.5332043091170342	1.958635581832883	1.3665429830906994	1.2744343624275203	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.17127277893753917	0.17584794239921694	0.3941038725701223	0.11258130619314193	0.02085864843438661	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7675716738957303	0.762194266096429	0.749064681921322	0.8095104475154822	0.7280076688524829	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7768433520876518	0.7735701458221211	0.7528836754643207	0.8037818181818182	0.7640449438202247	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.3757365301401872	1.383381345631431	1.3214238501142193	1.3250722241385702	1.5036479626415034	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.09733016385252409	0.10245743061613197	0.07585074883689111	0.06168953702416932	0.16983200598733547	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7207301526585326	0.7107486791461695	0.6540045107006796	0.8021733747594317	0.676068151978397	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.728279538051525	0.7232800700004759	0.6940371456500488	0.7691636363636364	0.7066394279877426	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1304175035579846	1.1465255903330824	1.2009021153286588	1.0031175697792674	1.235557085891321	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.002002758213606846	0.011096492720512866	0.06424461907210673	-0.1065163556734073	0.07556121476283917	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6359009127176567	0.6264622504014452	0.5388732308507045	0.7166851784369981	0.6238283419166331	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6513473497186852	0.6431841371306395	0.5626588465298142	0.7217454545454546	0.6451481103166496	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.8015860517946551	1.8097732729537261	2.1906858065528794	1.6875047973561592	1.55112921495214	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.2865333079114761	0.2884474233329698	0.4556024038060265	0.24901464261294542	0.16072522357993754	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7730441489755909	0.7658118213287205	0.7876405965216183	0.8240539340045814	0.6857409334599619	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7917734724292101	0.7851995023549275	0.7882697947214076	0.8404692082111437	0.7268595041322314	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.790573465894462	1.79222289254727	1.950311061928737	1.7562918932135545	1.670065722499519	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.2839078988246166	0.28174703304888077	0.3691705081141352	0.28791221877869033	0.1881583722538168	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7801104687615017	0.7752445393521441	0.8034470303639482	0.8125527619853404	0.7097338257071437	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7785394932935916	0.7718378802689653	0.764613880742913	0.8296187683284457	0.7212809917355372	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.7584133950483969	1.76771332453291	1.9507954074261116	1.6634941882206191	1.688850377951999	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.28446231592011245	0.2868117536774272	0.3738781547077397	0.2548142392015232	0.2317428671230186	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7849089133769122	0.7818293155244667	0.7817506527483562	0.8079312782710342	0.7558060155540095	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7816989567809239	0.7773719600699073	0.7675464320625611	0.8153958944281525	0.7491735537190083	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.320684663716425	1.3232921968654299	1.46097275297826	1.2820782971151332	1.2268255405028963	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.07807331246627204	0.07523265662705612	0.20148570886175848	0.08176417801003794	-0.05755191699062805	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7047091474048158	0.6971761761821449	0.6906090620742665	0.7619092815558681	0.6390101849162999	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7101043219076005	0.7035642347225926	0.6963831867057674	0.7599706744868036	0.6543388429752066	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.7537398982833619	1.7575152046024523	2.0229083930492817	1.6886698054480989	1.5609674153099764	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.2761501216712837	0.2775014266611058	0.4110706982915001	0.24750158277089185	0.17393199892092537	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7668753975744097	0.7589924277331027	0.7396800312985552	0.8284609772823074	0.7088362746184457	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7704918032786885	0.7656898901033798	0.7556207233626588	0.8077712609970674	0.7336776859504132	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.6581593087712199	1.6711927594820952	1.8377004664781458	1.5376443983210613	1.6382334136470786	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.24612585099994833	0.25160665032377016	0.3407234202448964	0.19279477134123407	0.22130175938518012	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7540498009668679	0.7477580152301172	0.7505976987391934	0.8006690216791054	0.692007325272053	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7628017883755589	0.7584784798127907	0.7644183773216031	0.7942815249266862	0.71673553719008265	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.3116142603523289	1.3179060223913563	1.5058602813694661	1.2384960580359692	1.2093617277686335	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.08477497815018886	0.08561796443442124	0.1948575641711933	0.06330383067401196	-0.0013075015419415487	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7235272655984304	0.7159814573373368	0.6553617474564464	0.7883306259217263	0.7042519986338375	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7216095380029807	0.7178241357860126	0.6832844574780058	0.7546920821114369	0.7154958677685951	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.2173252382995876	1.2340668857244637	1.1787438877316723	1.09991167809604	1.4235450913456784	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.03806609551889907	0.052513589661014166	0.027765434168483098	-0.06645154744683159	0.19622688226139098	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6583588307592037	0.648956013025518	0.6060111884291937	0.7345833333520665	0.6062735172952938	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6769597615499254	0.6687090849847448	0.6236559139784946	0.7448680351906158	0.6376033057851239	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.7141498560249515	1.721224883414764	1.5163204918046325	1.682786574419276	1.9645675840203838	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.19913591213160722	0.20267229496819322	0.20850055889417232	0.1710881177196438	0.22842820829076357	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7599683796364931	0.753323064316449	0.7443308745976561	0.8124497856538394	0.7031885326978514	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7582293523469994	0.7509118001325322	0.7118279569892473	0.8193548387096774	0.7215526046986721	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.6891203695260337	1.6988637614986624	2.0431659598691505	1.5743298547241975	1.4790954699026388	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.2346392801338961	0.2393247917609984	0.3770286183185483	0.18262245278604092	0.15832330417840607	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7339487058915019	0.730050610990509	0.7160882280400702	0.7657267987478109	0.7083368061836459	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7452168746286393	0.7391843406885088	0.7083088954056695	0.7954545454545454	0.7137895812053116	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.5043028368578262	1.5045993999663385	1.7987137676247347	1.4683935204852427	1.2466909117890381	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.18260439861553676	0.1797009074446343	0.32765306793087845	0.18817689762609655	0.023272756776927906	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7552870932406867	0.7500511981288143	0.7217694770817086	0.7990600777979973	0.7293240395067369	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7426619132501485	0.7387691705016822	0.7253176930596286	0.7743401759530791	0.7166496424923391	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.3230166204537395	1.334729941728851	1.4348915182163002	1.2208750098393086	1.3484232971309442	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.0967874067948714	0.10432336477059588	0.19270904617990436	0.028336340021769383	0.0919247081101139	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6791270554745968	0.6705793682332719	0.6709210937330318	0.7452715223431691	0.5955454886236149	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6765300059417706	0.6694108537348842	0.6551319648093842	0.7332844574780059	0.6198161389172625	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.8346133654018144	1.8427184141159532	2.1673418018819546	1.7347573153276528	1.6260561251382522	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
